run,type,module,name,attrname,attrvalue,value
ThroughputVerification-268-20210124-16:53:03-29482,runattr,,,replication,#28,
ThroughputVerification-268-20210124-16:53:03-29482,runattr,,,resultdir,results,
ThroughputVerification-268-20210124-16:53:03-29482,runattr,,,runnumber,268,
ThroughputVerification-268-20210124-16:53:03-29482,runattr,,,seedset,28,
ThroughputVerification-268-20210124-16:53:03-29482,param,,,**.sendProbability,0.4,
ThroughputVerification-268-20210124-16:53:03-29482,param,,,**.numTransmitters,10,
ThroughputVerification-268-20210124-16:53:03-29482,param,,,**.isBackoff,false,
ThroughputVerification-268-20210124-16:53:03-29482,param,,,**.numChannels,1,
ThroughputVerification-268-20210124-16:53:03-29482,param,,,**.expMean,1s,
ThroughputVerification-268-20210124-16:53:03-29482,param,,,**.timeSlotSize,2s,
ThroughputVerification-268-20210124-16:53:03-29482,param,,,**.deterministicInterarrivalTime,true,
ThroughputVerification-268-20210124-16:53:03-29482,param,,,**.numTransmitters,1,
ThroughputVerification-268-20210124-16:53:03-29482,param,,,**.numChannels,1,
ThroughputVerification-268-20210124-16:53:03-29482,param,,,**.sendProbability,1,
ThroughputVerification-268-20210124-16:53:03-29482,param,,,**.expMean,5s,
ThroughputVerification-268-20210124-16:53:03-29482,param,,,**.timeSlotSize,5s,
ThroughputVerification-268-20210124-16:53:03-29482,param,,,**.deterministicInterarrivalTime,false,
